assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,MolWt,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAliphaticRings,NumAromaticRings
B,C[N+](C)(C)Cc1cn(Cc2cccc(O)c2)c2ccccc12.[I-],CHEMBL3133445,=,=,Ki,nM,112000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,uM,112.0,422.31000000000006,0.6053999999999997,25.16,1,2,4,0,3
B,C[N+](C)(C)Cc1cn(Cc2cccc(O)c2)c2ccccc12.[I-],CHEMBL3133445,=,=,Ki,nM,112000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,uM,112.0,422.31000000000006,0.6053999999999997,25.16,1,2,4,0,3
B,C[N+](C)(C)Cc1cn(Cc2cccc(O)c2)c2ccccc12.[I-],CHEMBL3133445,=,=,Ki,nM,112000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,uM,112.0,422.31000000000006,0.6053999999999997,25.16,1,2,4,0,3
B,C[N+](C)(C)Cc1cn(Cc2ccccc2)c2ccccc12.[I-],CHEMBL3133542,=,=,IC50,nM,4200.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,4.2,406.31100000000004,0.8997999999999997,4.93,0,1,4,0,3
B,C[N+](C)(C)Cc1cn(Cc2cccc(O)c2)c2ccccc12.[I-],CHEMBL3133445,=,=,IC50,nM,14700.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,14.7,422.31000000000006,0.6053999999999997,25.16,1,2,4,0,3
B,C[N+](C)(C)Cc1cn(Cc2cccc(O)c2)c2ccccc12.[I-],CHEMBL3133445,=,=,IC50,nM,14700.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,14.7,422.31000000000006,0.6053999999999997,25.16,1,2,4,0,3
B,C[N+](C)(C)Cc1cn(Cc2cccc(O)c2)c2ccccc12.[I-],CHEMBL3133445,=,=,IC50,nM,14700.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,14.7,422.31000000000006,0.6053999999999997,25.16,1,2,4,0,3
B,C[N+](C)(C)Cc1cn(Cc2ccc(O)cc2)c2ccccc12.[I-],CHEMBL3133446,=,=,IC50,nM,24900.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,24.9,422.31000000000006,0.6053999999999997,25.16,1,2,4,0,3
B,C[N+](C)(C)Cc1cn(Cc2ccc(O)cc2)c2ccccc12.[I-],CHEMBL3133446,=,=,IC50,nM,24900.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,24.9,422.31000000000006,0.6053999999999997,25.16,1,2,4,0,3
B,COc1ccc(Cn2cc(C[N+](C)(C)C)c3ccccc32)cc1.[I-],CHEMBL3133447,=,=,IC50,nM,4400.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,4.4,436.337,0.9084000000000003,14.16,0,2,5,0,3
B,COc1ccc(Cn2cc(C[N+](C)(C)C)c3ccccc32)cc1O.[I-],CHEMBL3133448,=,=,IC50,nM,9500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,9.5,452.336,0.6139999999999999,34.39,1,3,5,0,3
B,COc1cc(Cn2cc(C[N+](C)(C)C)c3ccccc32)ccc1O.[I-],CHEMBL3133449,=,=,IC50,nM,9100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,9.1,452.33600000000007,0.6139999999999999,34.39,1,3,5,0,3
B,COc1ccc(Cn2cc(C[N+](C)(C)C)c3ccccc32)cc1OC.[I-],CHEMBL3133450,=,=,IC50,nM,14800.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,14.8,466.36300000000006,0.9170000000000007,23.39,0,3,6,0,3
B,C[N+](C)(C)Cc1cn(Cc2ccc3c(c2)OCO3)c2ccccc12.[I-],CHEMBL3133451,=,=,IC50,nM,3900.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,3.9,450.32000000000005,0.6284999999999994,23.39,0,3,4,1,3
B,C[N+](C)(C)Cc1cn(Cc2ccc([N+](C)(C)C)cc2)c2ccccc12.[I-].[I-],CHEMBL3133452,=,=,IC50,nM,20000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,20.0,591.3190000000001,-1.8994999999999937,4.93,0,1,5,0,3
B,C[n+]1cccc(Cn2cc(C[N+](C)(C)C)c3ccccc32)c1.[I-].[I-],CHEMBL3133541,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0,549.238,-3.2716999999999947,8.809999999999999,0,1,4,0,3
B,Clc1ccc2c(n1)CC1CNCC2C1,CHEMBL3218781,=,=,Ki,nM,3.5,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,3.5,208.69199999999998,1.9841999999999997,24.92,1,2,0,2,1
B,Clc1cc2c(cn1)C1CNCC(C2)C1,CHEMBL3218782,=,=,Ki,nM,0.5,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.5,208.69199999999995,1.9842,24.92,1,2,0,2,1
B,CC(C)N1CCC(=NO)CC1,CHEMBL3219576,<,>,Ki,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.0,156.22899999999998,1.3208,35.83,1,3,1,1,0
B,O=S1(=O)c2cc(N3CCN4CCC3CC4)ccc2-c2cccc(F)c21,CHEMBL3235480,=,=,Ki,nM,562.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,562.0,358.43800000000005,2.923300000000001,40.620000000000005,0,4,1,4,2
B,O=S1(=O)c2ccc(F)cc2-c2ccc(N3CCN4CCC3CC4)cc21,CHEMBL3235482,=,=,Ki,nM,885.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,885.0,358.43800000000016,2.923300000000001,40.620000000000005,0,4,1,4,2
B,O=S1(=O)c2ccccc2-c2ccc(N3CCN4CCC3CC4)c(F)c21,CHEMBL3235483,=,=,Ki,nM,141.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,141.0,358.43800000000016,2.923300000000001,40.620000000000005,0,4,1,4,2
B,O=S1(=O)c2ccccc2-c2c(N3CCN4CCC3CC4)ccc(F)c21,CHEMBL3235484,=,=,Ki,nM,4000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,4000.0,358.43800000000005,2.923300000000001,40.620000000000005,0,4,1,4,2
B,O=S1(=O)c2ccc(I)cc2-c2ccc(N3CCN4CCC3CC4)cc21,CHEMBL3235488,=,=,Ki,nM,477.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,477.0,466.34400000000034,3.3888000000000025,40.620000000000005,0,4,1,4,2
B,COc1cc2c(cc1OC)[C@]13C[C@@H](OC)C=CC1=CCN3CC2,CHEMBL442947,=,=,Ki,nM,600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,uM,0.6,313.3970000000001,2.6721000000000013,30.93,0,4,3,3,1
B,COc1cc2c(cc1OC)[C@]13C[C@@H](OC)C=CC1=CCN3CC2,CHEMBL442947,=,=,Ki,nM,600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,uM,0.6,313.3970000000001,2.6721000000000013,30.93,0,4,3,3,1
B,CO[C@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@]23C1,CHEMBL293950,=,=,Ki,nM,98.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,98.0,275.348,1.8133,38.769999999999996,0,4,1,4,0
B,CO[C@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@]23C1,CHEMBL293950,=,=,Ki,nM,98.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,98.0,275.348,1.8133,38.769999999999996,0,4,1,4,0
B,CO[C@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@]23C1,CHEMBL293950,=,=,Ki,nM,98.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,98.0,275.348,1.8133,38.769999999999996,0,4,1,4,0
B,Cl.c1cncc(OC[C@H]2CNCCN2c2nc3ncccc3o2)c1,CHEMBL3262132,=,=,IC50,nM,58.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,58.0,347.80600000000004,1.8967999999999998,76.31,1,7,4,1,3
B,c1cncc(OC[C@@H]2CCN2)c1,CHEMBL59986,=,=,Ki,nM,0.052,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.052,164.208,0.8223,34.15,1,3,3,1,1
B,c1cncc(OC[C@@H]2CCN2)c1,CHEMBL59986,=,=,Ki,nM,0.052,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.052,164.208,0.8223,34.15,1,3,3,1,1
B,c1cncc(OC[C@@H]2CCN2)c1,CHEMBL59986,=,=,Ki,nM,0.052,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.052,164.208,0.8223,34.15,1,3,3,1,1
B,c1cncc(OC[C@@H]2CCN2)c1,CHEMBL59986,=,=,Ki,nM,0.052,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.052,164.208,0.8223,34.15,1,3,3,1,1
B,c1cncc(OC[C@@H]2CCN2)c1,CHEMBL59986,=,=,Ki,nM,0.052,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.052,164.208,0.8223,34.15,1,3,3,1,1
B,c1cncc(OC[C@@H]2CCN2)c1,CHEMBL59986,=,=,Ki,nM,0.052,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.052,164.208,0.8223,34.15,1,3,3,1,1
B,c1cncc(OC[C@@H]2CCN2)c1,CHEMBL59986,=,=,Ki,nM,0.052,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.052,164.208,0.8223,34.15,1,3,3,1,1
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,70.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,70.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,50.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,50.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,50.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,50.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,50.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,50.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,50.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,50000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50000.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,28000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,28000.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,28000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,28000.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,28000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,28000.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,28000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,28000.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,28000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,28000.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,28000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,28000.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,IC50,nM,28000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,28000.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,Clc1cncc(N2CCCNCC2)c1,CHEMBL3341967,=,=,Ki,nM,0.36,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.36,211.69599999999997,1.5347,28.160000000000004,1,3,1,1,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,190.24599999999998,0.5549999999999999,34.03,1,3,0,2,1
B,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CHEMBL894,=,=,IC50,nM,12000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,12.0,239.746,3.2993000000000023,29.1,1,2,3,0,1
B,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CHEMBL894,=,=,IC50,nM,12000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,12.0,239.746,3.2993000000000023,29.1,1,2,3,0,1
B,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CHEMBL894,=,=,IC50,nM,12000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,12.0,239.746,3.2993000000000023,29.1,1,2,3,0,1
B,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CHEMBL894,=,=,IC50,nM,12000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,12.0,239.746,3.2993000000000023,29.1,1,2,3,0,1
B,CNC1(C)[C@H]2CC[C@H](C2)C1(C)C,CHEMBL3341962,=,=,IC50,nM,600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,0.6,167.296,2.4206000000000003,12.03,1,1,1,2,0
B,CNC1(C)[C@H]2CC[C@H](C2)C1(C)C,CHEMBL3341962,=,=,IC50,nM,600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,0.6,167.296,2.4206000000000003,12.03,1,1,1,2,0
B,CN[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,CHEMBL1398031,=,=,IC50,nM,500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,0.5,167.296,2.4206000000000003,12.03,1,1,1,2,0
B,CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,CHEMBL2103881,=,=,IC50,nM,500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,0.5,167.296,2.4206000000000003,12.03,1,1,1,2,0
