assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCN(Cc5ccc(F)cc5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083869,=,=,Ki,nM,0.1259,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.9
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCN(c5ncccn5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083868,=,=,Ki,nM,0.7943,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.1
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCN(c5ccccn5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083867,=,=,Ki,nM,0.631,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.2
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCN(C5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083866,=,=,Ki,nM,0.2512,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.6
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](COCCC4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083865,=,=,Ki,nM,0.5012,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.3
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](COCC4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083864,=,=,Ki,nM,0.631,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.2
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCCC4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083863,=,=,Ki,nM,0.1259,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.9
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083862,=,=,Ki,nM,15.85,CHEMBL2327,Neurokinin 2 receptor,pKi,,7.8
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](/C=C/CN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083861,=,=,Ki,nM,0.5012,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.3
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCC(C(=O)N5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083860,=,=,Ki,nM,0.7943,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.1
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@H](Cc4ccccc4)CN4CCN(CC5CCOCC5)CC4)CCCC3)sc2c1,CHEMBL1083859,=,=,Ki,nM,1.995,CHEMBL2327,Neurokinin 2 receptor,pKi,,8.7
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCN4CCN(C5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083858,=,=,Ki,nM,0.07943,CHEMBL2327,Neurokinin 2 receptor,pKi,,10.1
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCC(CCO)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083857,=,=,Ki,nM,1.995,CHEMBL2327,Neurokinin 2 receptor,pKi,,8.7
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCC(N(C)C5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083856,=,=,Ki,nM,1.259,CHEMBL2327,Neurokinin 2 receptor,pKi,,8.9
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCN4CCC(N(C)C5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083855,=,=,Ki,nM,0.3162,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.5
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCC(N5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083854,=,=,Ki,nM,0.5012,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.3
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCN4CCC(N5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083853,=,=,Ki,nM,1.995,CHEMBL2327,Neurokinin 2 receptor,pKi,,8.7
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCC(CN5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083852,=,=,Ki,nM,1.0,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.0
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@H](CCCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083851,=,=,Ki,nM,0.631,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.2
B,Cl.N[C@@H](CCC(=O)N1CCN(CC2CCOCC2)CC1)Cc1ccccc1,CHEMBL1083974,=,=,Ki,nM,0.07943,CHEMBL2327,Neurokinin 2 receptor,pKi,,10.1
B,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,CHEMBL1083850,=,=,Ki,nM,0.05012,CHEMBL2327,Neurokinin 2 receptor,pKi,,10.3
B,O=C(NC1(C(=O)N[C@@H](CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1cc2ccccc2s1,CHEMBL1083849,=,=,Ki,nM,0.2512,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.6
B,Cc1ccc2oc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)cc2c1,CHEMBL1083848,=,=,Ki,nM,0.3981,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.4
B,COc1ccc2oc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)cc2c1,CHEMBL1083847,=,=,Ki,nM,0.631,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.2
B,O=C(NC1(C(=O)N[C@@H](CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1cc2cc(Cl)ccc2o1,CHEMBL1083846,=,=,Ki,nM,0.2512,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.6
B,O=C(NC1(C(=O)N[C@@H](CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1cc2ccccc2o1,CHEMBL1084765,=,=,Ki,nM,0.631,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.2
B,O=C(NC1(C(=O)N[C@@H](CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1ccc2ccccc2c1,CHEMBL1083561,=,=,Ki,nM,0.3162,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.5
B,O=C(NC1(C(=O)N[C@@H](CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1ccc(-c2ccccc2)cc1,CHEMBL1083560,=,=,Ki,nM,0.5012,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.3
B,Cc1ccc(-c2ccc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)cc2)cc1,CHEMBL1083559,=,=,Ki,nM,0.631,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.2
B,Cc1ccc(-c2ccc(C(=O)NC3(C(=O)N[C@H](Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)cc2)cc1,CHEMBL447439,=,=,Ki,nM,0.3162,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.5
B,C/C(=N\OC(=O)Nc1ccccc1)c1cccc(-c2cccs2)c1,CHEMBL1210154,>,>,IC50,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,10000.0
B,O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,CHEMBL1242923,>=,>=,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1000.0
B,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,CHEMBL1242950,>=,>=,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1000.0
B,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,CHEMBL1278088,>,>,IC50,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,IC50,10'-6 mol/L,1.0
B,O=C(NC1(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1)c1ccc(-n2cccc2)cc1,CHEMBL1683146,=,=,Ki,nM,0.2344,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.63
B,O=C(NC1(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1)c1ccc(-n2cccc2)cc1Cl,CHEMBL1683147,=,=,Ki,nM,3.981,CHEMBL2327,Neurokinin 2 receptor,pKi,,8.4
B,O=C(NC1(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1)c1ccc(-n2cccc2)cc1F,CHEMBL1683148,=,=,Ki,nM,3.236,CHEMBL2327,Neurokinin 2 receptor,pKi,,8.49
B,CCCCc1ccc(C(=O)NC2(C(=O)N[C@@H](Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,CHEMBL1683149,=,=,Ki,nM,4.571,CHEMBL2327,Neurokinin 2 receptor,pKi,,8.34
B,CCCCc1ccc(C(=O)NC2(C(=O)N[C@@H](Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)nc1,CHEMBL1683150,=,=,Ki,nM,26.92,CHEMBL2327,Neurokinin 2 receptor,pKi,,7.57
B,O=C(NC1(C(=O)N[C@H](CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1ccc2ccccc2c1,CHEMBL1683151,=,=,Ki,nM,0.3236,CHEMBL2327,Neurokinin 2 receptor,pKi,,9.49
B,O=C(NC1(C(=O)N[C@H](CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1cc2ccccc2cn1,CHEMBL1683152,=,=,Ki,nM,2.042,CHEMBL2327,Neurokinin 2 receptor,pKi,,8.69
B,COc1cc2ccccc2cc1C(=O)NC1(C(=O)N[C@H](CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1,CHEMBL1683153,=,=,Ki,nM,8.318,CHEMBL2327,Neurokinin 2 receptor,pKi,,8.08
B,COc1c(C(=O)NC2(C(=O)N[C@H](CCCN3CCN(CC4CCOCC4)CC3)Cc3ccccc3)CCCC2)ccc2ccccc12,CHEMBL1683154,=,=,Ki,nM,44.67,CHEMBL2327,Neurokinin 2 receptor,pKi,,7.35
B,CC(=O)NC1(c2ccccc2)CCN(C[C@@H]2C[C@@]2(C(=O)N(C)Cc2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,CHEMBL1682624,=,=,Ki,nM,88.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,88.0
B,CN(Cc1ccc(F)cc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCN(S(=O)(=O)N(C)C)CC1,CHEMBL1682680,=,=,Ki,nM,75.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,75.0
B,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccccc3)n[nH]2)CC1,CHEMBL1760200,=,=,Ki,nM,12000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,12.0
B,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)CC1,CHEMBL1760338,=,=,Ki,nM,8000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,8.0
B,COc1ccccc1CN1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)CC1,CHEMBL1760339,=,=,Ki,nM,19000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,19.0
B,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)nn2C)CC1,CHEMBL1760205,=,=,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,10000.0
B,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n(C)n2)CC1,CHEMBL1760206,=,=,Ki,nM,13000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,13000.0
B,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,CHEMBL10188,=,=,Ki,nM,3700.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,3700.0
B,CC(=O)N(C)C1(c2ccccc2)CCN(CCC[C@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,CHEMBL346178,=,=,Ki,nM,85.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,85.0
B,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],CHEMBL221753,=,=,IC50,nM,1925.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,1.925
B,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],CHEMBL221753,=,=,Ki,nM,642.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.642
B,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,CHEMBL290106,=,=,IC50,nM,4659.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,4.659
B,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,CHEMBL290106,=,=,Ki,nM,1553.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.553
B,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,CHEMBL296419,=,=,IC50,nM,2986.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,2.986
B,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,CHEMBL296419,=,=,Ki,nM,995.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.995
B,CCCCCCCCCc1ccc(O)cc1,CHEMBL153062,=,=,IC50,nM,4514.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,4.514
B,CCCCCCCCCc1ccc(O)cc1,CHEMBL153062,=,=,Ki,nM,1505.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.505
B,CCCCCCCCc1ccc(O)cc1,CHEMBL195437,=,=,IC50,nM,17430.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,17.43
B,CCCCCCCCc1ccc(O)cc1,CHEMBL195437,=,=,Ki,nM,5810.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,5.81
B,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHEMBL633,=,=,IC50,nM,19315.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,19.315
B,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHEMBL633,=,=,Ki,nM,6438.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,6.438
B,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL283196,=,=,IC50,nM,5847.1,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,5.8471
B,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL283196,=,=,Ki,nM,1949.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.949
B,Clc1cc(Cl)c(OCC#CI)cc1Cl,CHEMBL1289,=,=,IC50,nM,1474.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,1.474
B,Clc1cc(Cl)c(OCC#CI)cc1Cl,CHEMBL1289,=,=,Ki,nM,491.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.491
B,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL305660,=,=,IC50,nM,1932.9,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,1.9329
B,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL305660,=,=,Ki,nM,644.3,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.6443
B,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],CHEMBL64894,=,=,IC50,nM,1679.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,1.679
B,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],CHEMBL64894,=,=,Ki,nM,560.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.56
B,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,CHEMBL808,=,=,IC50,nM,6033.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,6.033
B,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,CHEMBL808,=,=,Ki,nM,2011.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,2.011
B,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,CHEMBL496,=,=,IC50,nM,4139.2,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,4.1392
B,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,CHEMBL496,=,=,Ki,nM,1379.7,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.3797
B,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL726,=,=,IC50,nM,22484.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,22.484
B,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL726,=,=,Ki,nM,7495.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,7.495
B,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,CHEMBL434063,=,=,IC50,nM,14509.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,14.509
B,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,CHEMBL434063,=,=,Ki,nM,4836.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,4.836
B,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],CHEMBL334255,=,=,IC50,nM,8632.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,8.632
B,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],CHEMBL334255,=,=,Ki,nM,2877.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,2.877
B,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,CHEMBL7002,=,=,IC50,nM,12576.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,12.576
B,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,CHEMBL7002,=,=,Ki,nM,4192.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,4.192
B,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CHEMBL104,=,=,IC50,nM,10150.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,10.15
B,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CHEMBL104,=,=,Ki,nM,3383.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.383
B,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL411,=,=,IC50,nM,9553.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,9.553
B,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL411,=,=,Ki,nM,3184.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.184
B,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,CHEMBL3545252,=,=,IC50,nM,1563.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,1.563
B,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,CHEMBL3545252,=,=,Ki,nM,521.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.521
B,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,CHEMBL954,=,=,IC50,nM,4525.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,4.525
B,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,CHEMBL954,=,=,Ki,nM,1508.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.508
B,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,=,=,IC50,nM,4139.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,4.139
B,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,=,=,Ki,nM,1380.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.38
B,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CHEMBL71,=,=,IC50,nM,27195.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,27.195
B,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CHEMBL71,=,=,Ki,nM,9065.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,9.065
B,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL1479,=,=,IC50,nM,26580.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,26.58
B,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL1479,=,=,Ki,nM,8860.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,8.86
B,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,CHEMBL428647,=,=,IC50,nM,6125.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,6.125
B,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,CHEMBL428647,=,=,Ki,nM,2042.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,2.042
B,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CHEMBL1262,=,=,IC50,nM,3221.8,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,3.2218
B,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CHEMBL1262,=,=,Ki,nM,1073.9,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0739
B,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,CHEMBL584,=,=,IC50,nM,29380.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,29.38
B,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,CHEMBL584,=,=,Ki,nM,9793.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,9.793
B,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CHEMBL503,=,=,IC50,nM,28224.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,28.224
B,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CHEMBL503,=,=,Ki,nM,9408.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,9.408
B,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CHEMBL91,=,=,IC50,nM,4839.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,4.839
B,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CHEMBL91,=,=,Ki,nM,1613.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.613
B,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,CHEMBL19215,=,=,IC50,nM,4071.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,4.071
B,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,CHEMBL19215,=,=,Ki,nM,1357.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.357
B,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,CHEMBL1221512,=,=,IC50,nM,1609.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,1.609
