assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
B,Cc1ccc(S(=O)(=O)SCc2ccc([N+](=O)[O-])cc2)cc1,CHEMBL4867081,=,=,IC50,nM,212.3,CHEMBL220,Acetylcholinesterase,IC50,nM,212.3
B,Cc1ccc(S(=O)(=O)SCc2ccc(C#N)cc2)cc1,CHEMBL4858117,=,=,IC50,nM,195.7,CHEMBL220,Acetylcholinesterase,IC50,nM,195.7
B,Cc1ccc(S(=O)(=O)SCc2ccc(C(F)(F)F)cc2)cc1,CHEMBL4868918,=,=,IC50,nM,86.6,CHEMBL220,Acetylcholinesterase,IC50,nM,86.6
B,Cc1ccc(S(=O)(=O)SCc2ccc(OC(F)(F)F)cc2)cc1,CHEMBL4860610,=,=,IC50,nM,129.4,CHEMBL220,Acetylcholinesterase,IC50,nM,129.4
B,COc1ccc(CSS(=O)(=O)c2ccc(C)cc2)cc1,CHEMBL4875944,=,=,IC50,nM,488.2,CHEMBL220,Acetylcholinesterase,IC50,nM,488.2
B,Cc1ccc(S(=O)(=O)SCc2ccc(C(C)C)cc2)cc1,CHEMBL4871975,=,=,IC50,nM,11.9,CHEMBL220,Acetylcholinesterase,IC50,nM,11.9
B,Cc1ccc(S(=O)(=O)SCc2ccc(C(C)(C)C)cc2)cc1,CHEMBL4852721,=,=,IC50,nM,176.6,CHEMBL220,Acetylcholinesterase,IC50,nM,176.6
B,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CHEMBL636,=,=,IC50,nM,60.0,CHEMBL220,Acetylcholinesterase,IC50,nM,60.0
B,Cc1ccc(S(=O)(=O)SCc2ccccc2)cc1,CHEMBL1995010,=,=,Ki,nM,389.7,CHEMBL220,Acetylcholinesterase,Ki,nM,389.7
B,Cc1ccc(S(=O)(=O)SCc2ccc(F)cc2)cc1,CHEMBL4845755,=,=,Ki,nM,326.9,CHEMBL220,Acetylcholinesterase,Ki,nM,326.9
B,Cc1ccc(S(=O)(=O)SCc2ccc(Cl)cc2)cc1,CHEMBL4863431,=,=,Ki,nM,714.4,CHEMBL220,Acetylcholinesterase,Ki,nM,714.4
B,Cc1ccc(S(=O)(=O)SCc2ccc([N+](=O)[O-])cc2)cc1,CHEMBL4867081,=,=,Ki,nM,251.4,CHEMBL220,Acetylcholinesterase,Ki,nM,251.4
B,Cc1ccc(S(=O)(=O)SCc2ccc(C#N)cc2)cc1,CHEMBL4858117,=,=,Ki,nM,165.5,CHEMBL220,Acetylcholinesterase,Ki,nM,165.5
B,Cc1ccc(S(=O)(=O)SCc2ccc(C(F)(F)F)cc2)cc1,CHEMBL4868918,=,=,Ki,nM,147.9,CHEMBL220,Acetylcholinesterase,Ki,nM,147.9
B,Cc1ccc(S(=O)(=O)SCc2ccc(OC(F)(F)F)cc2)cc1,CHEMBL4860610,=,=,Ki,nM,198.2,CHEMBL220,Acetylcholinesterase,Ki,nM,198.2
B,COc1ccc(CSS(=O)(=O)c2ccc(C)cc2)cc1,CHEMBL4875944,=,=,Ki,nM,218.7,CHEMBL220,Acetylcholinesterase,Ki,nM,218.7
B,Cc1ccc(S(=O)(=O)SCc2ccc(C(C)C)cc2)cc1,CHEMBL4871975,=,=,Ki,nM,25.6,CHEMBL220,Acetylcholinesterase,Ki,nM,25.6
B,Cc1ccc(S(=O)(=O)SCc2ccc(C(C)(C)C)cc2)cc1,CHEMBL4852721,=,=,Ki,nM,157.3,CHEMBL220,Acetylcholinesterase,Ki,nM,157.3
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2.Cl,CHEMBL536047,=,=,IC50,nM,1.64,CHEMBL220,Acetylcholinesterase,IC50,nM,1.64
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c3C(C1)C2.Cl.Cl,CHEMBL4874244,=,=,IC50,nM,22.7,CHEMBL220,Acetylcholinesterase,IC50,nM,22.7
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c3C(C1)C2.Cl.Cl,CHEMBL4856400,=,=,IC50,nM,11.7,CHEMBL220,Acetylcholinesterase,IC50,nM,11.7
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c3C(C1)C2.Cl.Cl,CHEMBL4878434,=,=,IC50,nM,12.1,CHEMBL220,Acetylcholinesterase,IC50,nM,12.1
B,Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL4556281,=,=,IC50,nM,6.31,CHEMBL220,Acetylcholinesterase,IC50,nM,6.31
B,Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,=,=,IC50,nM,320.0,CHEMBL220,Acetylcholinesterase,IC50,nM,320.0
B,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL292314,=,=,IC50,nM,20.0,CHEMBL220,Acetylcholinesterase,IC50,nM,20.0
B,COc1ccc2nc3c(c(N)c2c1)CCCC3,CHEMBL1256415,=,=,IC50,nM,10000.0,CHEMBL220,Acetylcholinesterase,IC50,nM,10000.0
B,COc1ccc2nc3c(c(N)c2c1)C1CC(C)=CC(C3)C1.Cl,CHEMBL4850590,=,=,IC50,nM,2630.0,CHEMBL220,Acetylcholinesterase,IC50,nM,2630.0
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c3C(C1)C2.Cl.Cl,CHEMBL4856400,=,=,Ki,nM,23.01,CHEMBL220,Acetylcholinesterase,Ki,nM,23.01
B,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](C)ccc21.[I-].[I-],CHEMBL3605361,=,=,IC50,nM,0.33,CHEMBL220,Acetylcholinesterase,IC50,uM,0.00033
B,c1ccc2c(c1)c1cnccc1n2CCCCCCCCCn1c2ccccc2c2cnccc21,CHEMBL3605356,=,=,IC50,nM,80.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.08
B,CN1CCc2c(c3ccccc3n2CCC(=O)N2c3ccccc3Sc3ccccc32)C1,CHEMBL4860501,=,=,IC50,nM,7800.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.8
B,c1ccc(CN2CCc3[nH]c4ccccc4c3C2)cc1,CHEMBL1712867,=,=,IC50,nM,20400.0,CHEMBL220,Acetylcholinesterase,IC50,uM,20.4
B,Fc1ccc2[nH]c3c(c2c1)CN(Cc1ccccc1)CC3,CHEMBL4859070,=,=,IC50,nM,17600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,17.6
B,Cc1ccc2[nH]c3c(c2c1)CN(Cc1ccccc1)CC3,CHEMBL4856643,=,=,IC50,nM,35100.0,CHEMBL220,Acetylcholinesterase,IC50,uM,35.1
B,COc1ccc2[nH]c3c(c2c1)CN(Cc1ccccc1)CC3,CHEMBL4849640,=,=,IC50,nM,52700.0,CHEMBL220,Acetylcholinesterase,IC50,uM,52.7
B,c1ccc2c(c1)[nH]c1ccncc12,CHEMBL12540,=,=,IC50,nM,21400.0,CHEMBL220,Acetylcholinesterase,IC50,uM,21.4
B,Fc1ccc2[nH]c3ccncc3c2c1,CHEMBL4863376,=,=,IC50,nM,11400.0,CHEMBL220,Acetylcholinesterase,IC50,uM,11.4
B,Cc1ccc2[nH]c3ccncc3c2c1,CHEMBL261855,=,=,IC50,nM,35400.0,CHEMBL220,Acetylcholinesterase,IC50,uM,35.4
B,COc1ccc2[nH]c3ccncc3c2c1,CHEMBL4846730,=,=,IC50,nM,49600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,49.6
B,O=C(CCn1c2ccccc2c2cnccc21)N1c2ccccc2Sc2ccccc21,CHEMBL4848411,=,=,IC50,nM,2300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.3
B,O=C(CCn1c2ccncc2c2cc(F)ccc21)N1c2ccccc2Sc2ccccc21,CHEMBL4864593,=,=,IC50,nM,6200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.2
B,Cc1ccc2c(c1)c1cnccc1n2CCC(=O)N1c2ccccc2Sc2ccccc21,CHEMBL4855045,=,=,IC50,nM,510.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.51
B,COc1ccc2c(c1)c1cnccc1n2CCC(=O)N1c2ccccc2Sc2ccccc21,CHEMBL4850585,=,=,IC50,nM,540.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.54
B,C[n+]1ccc2c(c1)c1ccccc1n2CCC(=O)N1c2ccccc2Sc2ccccc21.[I-],CHEMBL4870561,=,=,IC50,nM,2200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.2
B,C[n+]1ccc2c(c1)c1cc(F)ccc1n2CCC(=O)N1c2ccccc2Sc2ccccc21.[I-],CHEMBL4874126,=,=,IC50,nM,2600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.6
B,Cc1ccc2c(c1)c1c[n+](C)ccc1n2CCC(=O)N1c2ccccc2Sc2ccccc21.[I-],CHEMBL4873748,=,=,IC50,nM,1100.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.1
B,COc1ccc2c(c1)c1c[n+](C)ccc1n2CCC(=O)N1c2ccccc2Sc2ccccc21.[I-],CHEMBL4878924,=,=,IC50,nM,5300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,5.3
B,O=C(CCn1c2ccccc2c2c[n+](Cc3ccccc3)ccc21)N1c2ccccc2Sc2ccccc21.[Br-],CHEMBL4850804,=,=,IC50,nM,2200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.2
B,Cn1ccc2nc3ccccc3c-2c1.I,CHEMBL596112,=,=,IC50,nM,8700.0,CHEMBL220,Acetylcholinesterase,IC50,uM,8.7
B,C[n+]1ccc2[nH]c3ccc(F)cc3c2c1.[I-],CHEMBL4849276,=,=,IC50,nM,1900.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.9
B,Cc1ccc2[nH]c3cc[n+](C)cc3c2c1.[I-],CHEMBL4865927,=,=,IC50,nM,9100.0,CHEMBL220,Acetylcholinesterase,IC50,uM,9.1
B,COc1ccc2[nH]c3cc[n+](C)cc3c2c1.[I-],CHEMBL4857977,=,=,IC50,nM,14700.0,CHEMBL220,Acetylcholinesterase,IC50,uM,14.7
B,[Br-].c1ccc(C[n+]2ccc3[nH]c4ccccc4c3c2)cc1,CHEMBL4850464,=,=,IC50,nM,8600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,8.6
B,CC12CC3CC(C)(C1)CC(N)(C3)C2,CHEMBL807,=,=,IC50,nM,4.9,CHEMBL220,Acetylcholinesterase,IC50,uM,0.0049
B,c1ccc2oc(C3CCNCC3)cc2c1,CHEMBL4863598,=,=,IC50,nM,61180.0,CHEMBL220,Acetylcholinesterase,IC50,uM,61.18
B,c1ccc(CN2CCC(c3cc4ccccc4o3)CC2)cc1,CHEMBL4855388,=,=,IC50,nM,5070.0,CHEMBL220,Acetylcholinesterase,IC50,uM,5.07
B,Oc1ccc(CN2CCC(c3cc4ccccc4o3)CC2)cc1,CHEMBL4873119,=,=,IC50,nM,34890.0,CHEMBL220,Acetylcholinesterase,IC50,uM,34.89
B,COc1ccc(CN2CCC(c3cc4ccccc4o3)CC2)cc1OC,CHEMBL4863754,=,=,IC50,nM,52780.0,CHEMBL220,Acetylcholinesterase,IC50,uM,52.78
B,COc1ccc(CN2CCC(c3cc4ccccc4o3)CC2)cc1,CHEMBL4871752,=,=,IC50,nM,92810.0,CHEMBL220,Acetylcholinesterase,IC50,uM,92.81
B,COc1ccc(OC)c(CN2CCC(c3cc4ccccc4o3)CC2)c1,CHEMBL4875660,=,=,IC50,nM,23900.0,CHEMBL220,Acetylcholinesterase,IC50,uM,23.9
B,CCc1ccc(CN2CCC(c3cc4ccccc4o3)CC2)cc1,CHEMBL4855139,=,=,IC50,nM,64230.0,CHEMBL220,Acetylcholinesterase,IC50,uM,64.23
B,Clc1ccc(CN2CCC(c3cc4ccccc4o3)CC2)cc1,CHEMBL4878578,=,=,IC50,nM,98550.0,CHEMBL220,Acetylcholinesterase,IC50,uM,98.55
B,Fc1ccc(CN2CCC(c3cc4ccccc4o3)CC2)cc1,CHEMBL4875517,=,=,IC50,nM,21300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,21.3
B,O=C(c1ccccc1)c1c(C2CCN(Cc3ccccc3)CC2)oc2ccccc12,CHEMBL4865381,=,=,IC50,nM,41270.0,CHEMBL220,Acetylcholinesterase,IC50,uM,41.27
B,COc1ccc(C(=O)c2c(C3CCN(Cc4ccccc4)CC3)oc3ccccc23)cc1,CHEMBL4849087,=,=,IC50,nM,48300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,48.3
B,COc1ccc(CN2CCC(c3oc4ccccc4c3C(=O)c3ccccc3)CC2)cc1OC,CHEMBL4848309,=,=,IC50,nM,45310.0,CHEMBL220,Acetylcholinesterase,IC50,uM,45.31
B,COc1ccc(CN2CCC(c3oc4ccccc4c3C(=O)c3ccc(OC)c(OC)c3)CC2)cc1OC,CHEMBL4874487,=,=,IC50,nM,67960.0,CHEMBL220,Acetylcholinesterase,IC50,uM,67.96
B,COc1ccc(OC)c(CN2CCC(c3oc4ccccc4c3C(=O)c3ccccc3)CC2)c1,CHEMBL4858801,=,=,IC50,nM,58190.0,CHEMBL220,Acetylcholinesterase,IC50,uM,58.19
B,COc1ccc(OC)c(CN2CCC(c3oc4ccccc4c3C(=O)c3ccc(OC)c(OC)c3)CC2)c1,CHEMBL4848809,=,=,IC50,nM,55410.0,CHEMBL220,Acetylcholinesterase,IC50,uM,55.41
B,COc1ccc(C(=O)c2c(C3CCN(Cc4cc(OC)ccc4OC)CC3)oc3ccccc23)cc1,CHEMBL4857748,=,=,IC50,nM,60980.0,CHEMBL220,Acetylcholinesterase,IC50,uM,60.98
B,COc1ccc(CN2CCC(c3oc4ccccc4c3C(=O)c3ccccc3)CC2)cc1,CHEMBL4853093,=,=,IC50,nM,97130.0,CHEMBL220,Acetylcholinesterase,IC50,uM,97.13
B,COc1ccc(CN2CCC(c3oc4ccccc4c3C(=O)c3ccc(OC)cc3)CC2)cc1,CHEMBL4845972,=,=,IC50,nM,59730.0,CHEMBL220,Acetylcholinesterase,IC50,uM,59.73
B,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,=,=,IC50,nM,10.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.01
B,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CHEMBL636,=,=,IC50,nM,6500.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.5
B,O=C(NCC1CCN(Cc2ccccc2)CC1)c1n[nH]c2ccc(-c3cccnc3)cc12,CHEMBL4873162,=,=,IC50,nM,1093.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.093
B,O=C(NCC1CCN(Cc2ccccc2F)CC1)c1n[nH]c2ccc(-c3cccnc3)cc12,CHEMBL4854572,=,=,IC50,nM,2176.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.176
B,O=C(CC1CCN(Cc2ccccc2)CC1)Nc1n[nH]c2cc(-c3cccnc3)ccc12,CHEMBL4870877,=,=,IC50,nM,509.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.509
B,O=C(CC1CCN(Cc2ccccc2F)CC1)Nc1n[nH]c2cc(-c3cccnc3)ccc12,CHEMBL4846646,=,=,IC50,nM,691.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.691
B,O=C(CC1CCN(Cc2ccc(F)cc2)CC1)Nc1n[nH]c2cc(-c3cccnc3)ccc12,CHEMBL4859041,=,=,IC50,nM,518.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.518
B,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,=,=,IC50,nM,44.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.044000000000000004
B,O=C(NCC1CCN(Cc2ccccc2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,CHEMBL4851835,=,=,IC50,nM,1102.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.102
B,O=C(NCC1CCN(Cc2ccccc2F)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,CHEMBL4870746,=,=,IC50,nM,1755.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.755
B,O=C(NCC1CCN(Cc2cccc(F)c2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,CHEMBL4866150,=,=,IC50,nM,2388.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.388
B,O=C(NCC1CCN(Cc2ccc(F)cc2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,CHEMBL4868956,=,=,IC50,nM,3029.0,CHEMBL220,Acetylcholinesterase,IC50,uM,3.029
B,O=C(NCC1CCN(Cc2ccc(F)c(F)c2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,CHEMBL4865615,=,=,IC50,nM,3067.0,CHEMBL220,Acetylcholinesterase,IC50,uM,3.0669999999999997
B,O=C(NCC1CCN(Cc2cccc(Cl)c2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,CHEMBL4864059,=,=,IC50,nM,1091.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.091
B,Cc1ccccc1CN1CCC(CNC(=O)c2cncc(NC(=O)c3ccnc(NC(=O)C4CC4)c3)c2)CC1,CHEMBL4872690,=,=,IC50,nM,4093.0,CHEMBL220,Acetylcholinesterase,IC50,uM,4.093
B,Cc1cccc(CN2CCC(CNC(=O)c3cncc(NC(=O)c4ccnc(NC(=O)C5CC5)c4)c3)CC2)c1,CHEMBL4851865,=,=,IC50,nM,6364000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6364.0
B,COc1cccc(CN2CCC(CNC(=O)c3cncc(NC(=O)c4ccnc(NC(=O)C5CC5)c4)c3)CC2)c1,CHEMBL4857680,>,>,IC50,nM,10000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,10.0
B,O=C(Nc1cncc(C(=O)NC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,CHEMBL4857955,=,=,IC50,nM,622.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.622
B,O=C(Nc1cncc(C(=O)NC2CCN(Cc3cccc(Cl)c3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,CHEMBL4854209,=,=,IC50,nM,2501.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.501
B,O=C(NCCC1CCN(Cc2cccc(Cl)c2)CC1)c1cncc(NC(=O)c2cccc(NC(=O)C3CC3)c2)c1,CHEMBL4853675,=,=,IC50,nM,4392.0,CHEMBL220,Acetylcholinesterase,IC50,uM,4.3919999999999995
B,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,CHEMBL4863960,=,=,IC50,nM,2.6,CHEMBL220,Acetylcholinesterase,IC50,uM,0.0026
B,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3F)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,CHEMBL4865061,=,=,IC50,nM,4.7,CHEMBL220,Acetylcholinesterase,IC50,uM,0.0047
B,O=C(Nc1cncc(OCC2CCN(Cc3ccc(F)cc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,CHEMBL4873612,=,=,IC50,nM,1.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.001
B,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3Cl)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,CHEMBL4867249,=,=,IC50,nM,81.6,CHEMBL220,Acetylcholinesterase,IC50,uM,0.0816
B,O=C(Nc1cncc(OC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,CHEMBL4855714,>,>,IC50,nM,10000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,10.0
B,CC(=O)Nc1cc(C(=O)Nc2cncc(OCC3CCN(Cc4ccc(F)cc4)CC3)c2)ccn1,CHEMBL4875903,=,=,IC50,nM,9.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.009000000000000001
B,O=C(Nc1cccc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,CHEMBL4855201,=,=,IC50,nM,1394.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.3940000000000001
B,CC(=O)Nc1cc(C(=O)Nc2cccc(OCC3CCN(Cc4ccccc4)CC3)c2)ccn1,CHEMBL4877556,>,>,IC50,nM,10000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,10.0
B,O=C(NCC1CCN(Cc2cccc(Cl)c2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,CHEMBL4870273,=,=,IC50,nM,1306.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.306
B,O=C(NC1CCN(Cc2ccccc2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,CHEMBL4862811,=,=,IC50,nM,358.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.358
B,O=C(NC1CCN(Cc2ccc(F)cc2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,CHEMBL4849828,=,=,IC50,nM,227.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.22699999999999998
B,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc2[nH]ccc12,CHEMBL4877175,=,=,IC50,nM,3.9,CHEMBL220,Acetylcholinesterase,IC50,uM,0.0039
B,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,=,=,IC50,nM,18.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.018000000000000002
B,COc1ccc2[nH]cc(CCNC(=O)Cn3cc(CN4CCc5cc(OC)c(OC)cc5C4CCCN4C(=O)c5ccccc5C4=O)nn3)c2c1,CHEMBL4849687,=,=,IC50,nM,39900.0,CHEMBL220,Acetylcholinesterase,IC50,uM,39.9
B,COc1ccc2[nH]c(CCNC(=O)Cn3cc(CCCCN4CCc5cc(OC)c(OC)cc5C4CCCN4C(=O)c5ccccc5C4=O)nn3)cc2c1,CHEMBL4850061,=,=,IC50,nM,173900.0,CHEMBL220,Acetylcholinesterase,IC50,uM,173.9
B,COc1ccc2[nH]c(CCNC(=O)CCCn3cc(CCCCN4CCc5cc(OC)c(OC)cc5C4CCCN4C(=O)c5ccccc5C4=O)nn3)cc2c1,CHEMBL4864004,=,=,IC50,nM,158600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,158.6
B,COc1ccc2[nH]cc(CCNC(=O)Cn3cc(CCCCN(C)CCCC4c5cc(OC)c(OC)cc5CCN4C)nn3)c2c1,CHEMBL4866752,=,=,IC50,nM,2200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.2
B,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL659,=,=,IC50,nM,2900.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.9
B,COc1ccc2[nH]cc(CCNC(=O)Cn3cc(CN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,CHEMBL4854555,=,=,IC50,nM,5412.0,CHEMBL220,Acetylcholinesterase,IC50,uM,5.412000000000001
B,COc1ccc2[nH]cc(CCNC(=O)CCCCn3cc(CN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,CHEMBL4845956,=,=,IC50,nM,1002.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.002
B,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCc1cn(CC(=O)NCCc3c[nH]c4ccccc34)nn1)C2,CHEMBL4871815,=,=,IC50,nM,138.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.138
B,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCc1cn(CCCC(=O)NCCc3c[nH]c4ccccc34)nn1)C2,CHEMBL4855760,=,=,IC50,nM,120.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.12
B,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCc1cn(CCCCC(=O)NCCc3c[nH]c4ccccc34)nn1)C2,CHEMBL4869432,=,=,IC50,nM,31.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.031
B,COc1ccc2[nH]cc(CCNC(=O)Cn3cc(CCCCN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,CHEMBL4852686,=,=,IC50,nM,23.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.023
B,COc1ccc2[nH]cc(CCNC(=O)CCCCn3cc(CCCCN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,CHEMBL4849427,=,=,IC50,nM,18.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.018000000000000002
B,c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CCCC4)CC2)cc1,CHEMBL4849905,=,=,Ki,nM,120.0,CHEMBL220,Acetylcholinesterase,Ki,nM,120.0
B,Cn1cc2cc(-c3ccc(N[C@H]4C[C@@H]5CN(CC6CCOCC6)C[C@@H]5C4)nn3)ccc2n1,CHEMBL4853244,>,>,IC50,nM,10000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,10.0
B,Fc1ccccc1-c1ccc(N[C@H]2C[C@@H]3CN(CC4CCOCC4)C[C@@H]3C2)nn1,CHEMBL4851711,=,=,IC50,nM,1.7,CHEMBL220,Acetylcholinesterase,IC50,nM,1.7
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4ccc[nH]c4=O)c3C(C1)C2,CHEMBL4866930,=,=,IC50,nM,1.82,CHEMBL220,Acetylcholinesterase,IC50,nM,1.82
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNS(=O)(=O)c4cn[nH]c4)c3C(C1)C2,CHEMBL4862716,=,=,IC50,nM,2.4,CHEMBL220,Acetylcholinesterase,IC50,nM,2.4
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)cc(O)c4)c3C(C1)C2,CHEMBL4859103,=,=,IC50,nM,2.57,CHEMBL220,Acetylcholinesterase,IC50,nM,2.57
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)Nc4cn[nH]c4)c3C(C1)C2,CHEMBL4863615,=,=,IC50,nM,2.39,CHEMBL220,Acetylcholinesterase,IC50,nM,2.39
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)N4CCNC(=O)C4)c3C(C1)C2,CHEMBL4854913,=,=,IC50,nM,0.41,CHEMBL220,Acetylcholinesterase,IC50,nM,0.41
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)NCc4cc[nH]c(=O)c4)c3C(C1)C2,CHEMBL4848527,=,=,IC50,nM,0.63,CHEMBL220,Acetylcholinesterase,IC50,nM,0.63
